courseNo,competency,lectureMaterial,topicUri
COMP 6741,JSON,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/JSON
COMP 6741,WGS84,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/World_Geodetic_System
COMP 6741,NEPTUNE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Neptune
COMP 6741,SPRINGER INTERNATIONAL PUBLISHING,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Springer_Nature
COMP 6741,FRBR,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Functional_Requirements_for_Bibliographic_Records
COMP 6741,PREDICATE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/SQL
COMP 6741,ONTOLOGIES,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Ontology
COMP 6741,GENE ONTOLOGY,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Gene_Ontology
COMP 6741,GENE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Gene
COMP 6741,DAVID WOOD,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Straitjacket_Fits
COMP 6741,RDF DATABASE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Triplestore
COMP 6741,SQL,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/SQL
COMP 6741,PATTERN MATCHING,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Pattern_matching
COMP 6741,HERMAN,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Nikolaus_Herman
COMP 6741,KNOWLEDGE GRAPH,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Knowledge_graph
COMP 6741,GOOGLE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Google
COMP 6741,DOMINGUE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Louis_Domingue
COMP 6741,OWL2,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Web_Ontology_Language
COMP 6741,MILAN,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Milan
COMP 6741,MUSICBRAINZ,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/MusicBrainz
COMP 6741,DESCRIPTION LOGIC,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Description_logic
COMP 6741,SOAP,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/SOAP
COMP 6741,NATIONAL CANCER INSTITUTE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/National_Cancer_Institute
COMP 6741,UNIPROT,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/UniProt
COMP 6741,TRIPLE STORE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Triplestore
COMP 6741,FUSEKI,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Fuseki
COMP 6741,OPEN BIOMEDICAL ONTOLOGIES FOUNDRY,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/OBO_Foundry
COMP 6741,STRINGS,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/String_instrument
COMP 6741,HEIDELBERG,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Heidelberg
COMP 6741,SEMANTIC WEB,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Semantic_Web
COMP 6741,HTTP GET,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Hypertext_Transfer_Protocol
COMP 6741,PUBLIC KNOWLEDGE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Public_Knowledge
COMP 6741,MEXICO,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Mexico
COMP 6741,XHTML,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/XHTML
COMP 6741,SEMANTICS,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Semantic_Web
COMP 6741,ONTOLOGY,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Ontology
COMP 6741,WORDPRESS.COM,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/WordPress.com
COMP 6741,WEB ONTOLOGY LANGUAGE (OWL),file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Web_Ontology_Language
COMP 6741,CONCORDIA,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Concordia_University
COMP 6741,CLAUSE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Clause
COMP 6741,CANADA,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Canada
COMP 6741,DATA INTEGRATION,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Data_integration
COMP 6741,W3C,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/World_Wide_Web_Consortium
COMP 6741,TIM BERNERS-LEE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Tim_Berners-Lee
COMP 6741,OPEN SOURCE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Open-source_software
COMP 6741,SPRINGER,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Springer_Publishing
COMP 6741,CSV,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Comma-separated_values
COMP 6741,AUTEUR,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Auteur
COMP 6741,BIOLOGICAL PATHWAY,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Biological_pathway
COMP 6741,GEONAMES,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/GeoNames
COMP 6741,ALICE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Alice_and_Bob
COMP 6741,PROTEIN,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Protein
COMP 6741,FLICKR,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Flickr
COMP 6741,LOGIC,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Logic
COMP 6741,JAMES,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Epistle_of_James
COMP 6741,CONCORDIA UNIVERSITY,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Concordia_University
COMP 6741,AMAZON AWS,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Amazon_Web_Services
COMP 6741,SILO,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Silo
COMP 6741,QUERY STRING,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/Query_string
COMP 6741,UTF-8,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/slides04.txt,http://dbpedia.org/resource/UTF-8
COMP 6741,IDF,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Israel_Defense_Forces
COMP 6741,TF-IDF,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Tf–idf
COMP 6741,DOT PRODUCT,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Dot_product
COMP 6741,VECTOR,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Array_data_structure
COMP 6741,INTELLIGENT SYSTEMS,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Artificial_intelligence
COMP 6741,SYSTEM 3,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Acorn_Eurocard_systems
COMP 6741,SPECI,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/METAR
COMP 6741,COSINE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Sine_and_cosine
COMP 6741,JOE,file:///Users/jatin/workspace/roboprof/data#Datasets/ProcessedTextFiles/COMP6741/lectures/4_KnowledgeBaseQueriesandLinkedOpenData/worksheet04.txt,http://dbpedia.org/resource/Joe_Jonas
