courseURI,courseName,courseSubject,courseNumber,universityName,universityURI
file:///Users/jatin/workspace/roboprof/data#4209542101,Population and Conservation Genetics,BIOL,452,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4788616365,Mechatronics,MECH,474,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7854132330,Philosophical Foundations of Biology,PHIL,641,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5739164517,ETUDE D'UN SUJET PARTICULIER,FRAN,399,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2620808505,SOFT SKILLS FOR TOMORROW`S FINANCIAL PROFESSIONAL,GIIM,696,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8159218137,Morphology,LING,380,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4351614699,"CUMMUNIC N,DEMOCRACY & POWER",COMS,882,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1905595700,Computer Organization and Software,COEN,311,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7678601096,Object-Oriented Programming I,COMP,248,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6363454478,Theory/MIDIstration I,EAST,211,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1855013680,TOPICS,ESTU,652,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6780004407,Leadership and Facilitation in Small Groups,AHSC,330,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3407000001,"Consultation, Planning and Intervention",AHSC,672,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6200148196,Advanced Studies in Postcolonial Writing,ENGL,454,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6227008276,Applied Ordinary Differential Equations,ENGR,213,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6784075777,M.A.SC. RESEARCH AND THESIS,ENGR,8901,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8379533738,History of Satan: Evil Personified in Judaism and Christianity,RELI,394,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4081433886,An Introduction to Classical Archaeology,CLAZ,266,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5634415634,SPEC MASTER'S LEVEL STUDIES,SPEC,608,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9205597162,ADVANCED VIDEO JOURNALISM,JOUR,536,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3234235977,Perspectives of Art History,ARTH,200,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9961929169,POSITIVE REINFORCEMENT AND WORKER AFFECT MANAGEMENT,CEPD,8103,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8263364061,Introduction to Game Development,COMP,376,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2842082714,ADVANCED TOPICS IN CHEMISTRY,CHEM,637,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1008982827,SPEC.TOP.THEORY/COMPOSITION,INMS,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1139299021,Structured Programming and Applications for Building and Civil Engineers,BCEE,231,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6734309930,SELECT TOPICS IN ADOLESCENCE,PSYC,309,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1582122073,Introduction to Modern Chinese (Mandarin) I,MCHI,205,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2159353377,Langue française : niveau d'approfondissement I,FRAN,302,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5694849311,THE BODY SOCIAL,SOCI,474,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8305884663,TELECOMMUNICATION NETWORKS,ELEC,463,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9362076202,ENVIRONMENTAL ISSUES II,URBS,254,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8799129997,Design for Live Performance II,DFTT,210,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6832694714,International Political Economy,POLI,305,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4828013741,Interview 101: The Art of Communicating Your Skills to an Employer,GPCB,609,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3325901277,Studies in Contemporary Literature,ENGL,354,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5245804060,Site-specific Performance Practice,PERC,486,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3304546433,Certificat de développement des compétences entrepreneuriales,CEPD,410,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3924706383,Recording in Practice,EAST,460,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3031297656,DB SECURITY AND PRIVACY,INSE,6160,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6558226551,DIRECTED STUDIES,HUMA,882,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2848617925,TOPICS IN MULTIMEDIA THEORY,CART,454,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5260833701,Human Neuropsychology,PSYC,445,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6341748806,Jewish Communities in Historical and Regional Contexts,RELI,6017,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2363031573,FATE+TRANSP./CONTAMIN./ENVT.,CIVI,6671,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9734425478,INTRODUCTION TO FILM THEORY,FMST,315,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3143769278,Pediatric Exercise Science,EXCI,458,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9251748095,AUTOCAD - 3D MODELING,CECD,329,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3366292196,Building Illumination and Daylighting,BLDG,474,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2503226569,Tutorial I - Contemporary Italy,ITAL,480L,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8286451601,Management Research for Decision Making,MANA,420,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1247652302,Supply Chain Project,SCOM,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3272094722,ADVANCED TOPICS IN ECOLOGY,BIOL,614,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2307404524,ENVIRONMENT AND HEALTH,GEOG,473,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7652432770,Rights and Freedoms in Canadian Society,HIST,315,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3470898447,JAZZ PRIVATE STUDY V,JPER,451,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9375203997,Parallel Programming,COMP,428,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3488769323,Educational Gaming and Modelling,ETEC,537,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5193944620,Religion and Politics,POLI,389,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1206775096,APPLICATIONS OF RELIABILITY ENGINEERING,INDU,6381,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3359681902,The U.S. Presidency,POLI,307,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5497550736,RESEARCH METHODS IN MARKETING: SURVEY AND EXPERIMENTAL APPROACHES,ADMI,8303,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9640264998,20th-Century Writing by Women,ENGL,351,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7123434495,ORGANIZATIONAL COMMUNICATION,COMS,538,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5170115836,Feminist Perspectives on Culture,WSDB,491,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3656896352,SPECIAL TOPIC: CELL BIOLOGY,SPEC,843,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7179641387,COMPREHENSIVE EXAM,POLI,885,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6740933487,Global Ecopolitical Analysis,POLI,403,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5768413623,Introduction to Labour Economics,ECON,381,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1173594987,Traduction scientifique et technique du français à l'anglais,FTRA,403,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3259657734,Presocratics and Plato,PHIL,260,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5091826162,TOPICS IN EUROPEAN CINEMAS,FMST,615,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5056622763,Object-Oriented Programming I,COMP,248,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1888770109,SELECTED TOPICS IN ANDRAGOGY,ANDR,500,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9146968837,Gas Dynamics,MECH,461,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6206327686,SEL TOPICS IN RESEARCH METHS,SOCI,414,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4058791446,ADVANCED NETWORK MANAGEMENT,INSE,7120,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8344201200,GEOMETRY AND TOPOLOGY,MATH,480,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7010422508,Journalism Ethics and the Law,JOUR,620,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4941736600,TOPICS IN GENRE STUDIES,ARTH,298,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3170026818,ADVANCED ANIMATION FILMMAKING,FMAN,402,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1570702319,PRIVATE STUDY 1A,MUSI,231,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5928631239,Studies in the Built Environment,DART,446,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5395800514,TURBOMACHINERY+PROPULSION,AERO,462,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4775246609,SELF-MANAGEMENT STRATEGIES,UNSS,200,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1666828508,Fondements en linguistique française,FRAA,429,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6124410430,SPEC DOCTORAL LEVEL STUDIES,SPEC,831,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2505128849,COGNITIVE SCIENCE SEMINAR II,PSYC,845,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7706853216,TOPICS IN JUDAIC STUDIES,RELI,808,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5396645840,Introductory Organic Chemistry I,CHEM,221,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7749628253,Psychology and the Law,PSYC,242,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4301816298,DIRECTED STUDIES IN ARTE,ARTE,868,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1006027275,TOPIC-COMPARATIVE ETHICS II,TRES,574,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6943337344,Intermediate Multimedia,JOUR,209,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9185743775,History and Memory in Ireland,IRST,404,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3268894407,EXAM. OF ARTISTIC CONTEXT	,ARTH,805,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2314798358,Real Estate Investment and Finance,FINA,450,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2931648320,Corpus-Based Methods and Research in Applied Linguistics,EDUC,867,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3922781654,Digital Geometric Modelling,COMP,6381,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2312112781,THÉORIE&PRATIQUE TERMINO,FTRA,633,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9760892773,Constitutional Politics in Canada,POLI,428,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7523142739,LANGUAGE ASSESSMENT,APLI,635,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3685001074,SPECIAL TOPICS IN FMPR,FMPR,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6318508098,Introduction to Public Performance Design,DFTT,350,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5772854443,INTERMEDIATE REPORTING,JOUR,208,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8588936790,Introduction to Sustainability,LOYC,205,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1512188526,Programming for Mechanical and Industrial Engineers,MIAE,215,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2327007660,Medieval Literature in Translation,ENGL,231,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9357236516,Advanced Topics in Documentary,COMS,435,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9174813166,DOCTORAL RESEARCH SEMINAR,ARTE,884,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9275795450,CULTURES OF PRODUCTION,COMS,513,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2725225247,Age of Revolution,HIST,383,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8302924593,Social and Cultural Advanced Issues,PSYC,428,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7657004766,PARALLEL PROGRAMMING,COMP,6281,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2288496826,SPECIAL TOPICS IN MPER,MPER,499,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8679180215,TOPOLOGY,MATH,567,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1780547725,Communication Media:  Sound III,COMS,477,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3941836608,Jazz Vocal Repertoire II,JPER,441,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9337280548,Survey of Italian Literature II,ITAL,311,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7929770909,Being Productive in Grad School,GPLL,50,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2993455500,SELECT TOP-DIGITAL SYSTEMS,COMP,729,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6928152827,Human Anatomy I: Musculoskeletal Anatomy,EXCI,253,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8581996084,ADVANCED TOPICS - SCPA,SCPA,499,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7117229147,Fluid Mechanics I,ENGR,361,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7641560785,Rédaction,FRAA,413,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4369284427,Leisure Services Leadership,AHSC,361,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5480744449,ADV. TOP. IN DOC. FILM/VIDEO,COMS,516,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9505907422,Thermal Analysis of Buildings,BLDG,476,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4874699202,Foundation Design,CIVI,435,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7409663129,Authors of the Political Imagination,POLI,658,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1946402739,SELECT TOPICS-GENERAL PSYC,PSYC,201,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7064343742,RESEARCH WORKSHOP,COMS,805C,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3370587310,Mechanical Behaviour of Polymer Composite Materials,MECH,422,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8435680537,Introductory German I,GERM,201,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7441845616,INTRODUCTION TO VISUAL JOURNALISM,JOUR,503,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1299087504,Methods of Theoretical Physics III,PHYS,436,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1139993575,Independent Study,PHOT,480,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8730430219,Special Topics in First Peoples Studies,FPST,398,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1263516394,COMMUNITY DEVELOPMENT II,AHSC,445,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1485190180,Cultures of Globalization,COMS,418,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8949863066,Human Behaviour in Organizations,MANA,202,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6345416229,Early Modern Political Philosophy,POLI,371,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3938977824,AIRCRAFT STRUCTURES,MECH,6471,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3883569409,NATURE-INSPIRED ENVIRONMENTS,DART,448,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6972804997,TOPICS IN DANCE II,DANC,332,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8858726034,Discourse Within Social Formation,COMS,854,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2783980157,RESEARCH IN MTHY,MTHY,693,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4163830968,Performance Art,IMCA,230,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4052876788,Legal Issues in Construction,BCEE,493,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7884303976,URBAN AGRICULTURE,GEOG,323,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7534694730,Topics in Indigenous Art,ARTH,376,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4899972561,SYSTEM PHYSICAL SECURITY,INSE,6680,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7159589312,INTERNSHIP,POLI,497,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4635429231,Group and Systemic Interventions,PSYC,704,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9151086398,EMERGING TOPICS IN ACCOUNTING RESEARCH,ADMI,8602,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7018388062,Forms of Popular Writing,ENGL,250,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8554897130,TOPICS IN HISTORY OF PHIL,PHIL,606,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6411896167,Optimize Your Online Performance with A/B Testing and Multi-Variables,CEPS,1402EO,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7427971128,TOPICS IN WORLD RELIGIONS,RELI,616,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#6816776514,BUSINESS PRACTICES/CONSTR N,BLDG,7861,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4544470694,Independent Study,DRAW,470,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#9523841226,Form and Function of Organisms,BIOL,225,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2983738557,Grammar and the Process of Writing II,SPAN,302,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2198110171,ADV.SEM.PUBLICPOL&PUB.ADMIN.,POLI,805,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4481918353,Advanced Topics in Derivative Markets,FINA,413,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#2861258182,Surveillance Studies,SOCI,484,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#1740462063,Environmental Modelling,GEOG,467,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#7745993390,Interview Essentials,GPCB,633,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4187899586,SPEC. TOPICS IN COMPOSITION,CMUS,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#5588884340,INTRODUCTION TO AIRCRAFT DESIGN,AERO,290,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#4611780453,SPECIAL TOPICS IN DRAWING,DRAW,498,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#8369099367,IRISH TRD MUSIC:GLOBAL SOUND,IRST,270,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
file:///Users/jatin/workspace/roboprof/data#3457581607,POSTCOLONIAL AND DECOLONIZING PRACTICES IN ART AND VISUAL CULTURE,ARTH,615,Concordia University,file:///Users/jatin/workspace/roboprof/data#5093975277
